,folder,pic1,pic2,det,desc,matches,inliers,score,det time,desc time,hmg time,saved as
4716,out/ubc/," ""data/graffiti/ubc/img1.png"""," ""data/graffiti/ubc/img5.png""", FAST, SIFT,2985.0,1165.0,99.8970739514,0.006824,1.28885,1.29319, out/ubc/img1_img5_det_FAST_desc_SIFT.png
4717,out/ubc/," ""data/graffiti/ubc/img1.png"""," ""data/graffiti/ubc/img5.png""", FAST, SURF,2985.0,23.0,1.70846178064,0.006717,0.552061,1.36063, out/ubc/img1_img5_det_FAST_desc_SURF.png
4718,out/ubc/," ""data/graffiti/ubc/img1.png"""," ""data/graffiti/ubc/img5.png""", FAST, ORB,2620.0,10.0,4.11445801872,0.006974,0.053535,0.489512, out/ubc/img1_img5_det_FAST_desc_ORB.png
4719,out/ubc/," ""data/graffiti/ubc/img1.png"""," ""data/graffiti/ubc/img5.png""", MSER, BRIEF,1107.0,43.0,1.81787386951,1.11454,0.030615,0.23269, out/ubc/img1_img5_det_MSER_desc_BRIEF.png
4720,out/ubc/," ""data/graffiti/ubc/img1.png"""," ""data/graffiti/ubc/img5.png""", MSER, SIFT,1342.0,951.0,99.9971655905,1.07482,13.5153,0.368855, out/ubc/img1_img5_det_MSER_desc_SIFT.png
4721,out/ubc/," ""data/graffiti/ubc/img1.png"""," ""data/graffiti/ubc/img5.png""", MSER, SURF,1342.0,448.0,99.9933414665,1.10522,1.34186,0.41209, out/ubc/img1_img5_det_MSER_desc_SURF.png
4722,out/ubc/," ""data/graffiti/ubc/img1.png"""," ""data/graffiti/ubc/img5.png""", MSER, ORB,1093.0,36.0,4.82391215126,1.08432,0.029498,0.208533, out/ubc/img1_img5_det_MSER_desc_ORB.png
4723,out/ubc/," ""data/graffiti/ubc/img1.png"""," ""data/graffiti/ubc/img5.png""", ORB, BRIEF,9790.0,6433.0,99.9974371661,0.136826,0.286101,7.53524, out/ubc/img1_img5_det_ORB_desc_BRIEF.png
4724,out/ubc/," ""data/graffiti/ubc/img1.png"""," ""data/graffiti/ubc/img5.png""", ORB, SIFT,9790.0,4342.0,99.9988732403,0.130284,28.7366,21.8571, out/ubc/img1_img5_det_ORB_desc_SIFT.png
4725,out/ubc/," ""data/graffiti/ubc/img1.png"""," ""data/graffiti/ubc/img5.png""", ORB, SURF,9790.0,5262.0,99.9991871511,0.124608,21.7476,22.5741, out/ubc/img1_img5_det_ORB_desc_SURF.png
4726,out/ubc/," ""data/graffiti/ubc/img1.png"""," ""data/graffiti/ubc/img5.png""", ORB, ORB,9790.0,14.0,2.71699464347,0.120848,0.238015,7.60339, out/ubc/img1_img5_det_ORB_desc_ORB.png
4727,out/ubc/," ""data/graffiti/ubc/img1.png"""," ""data/graffiti/ubc/img6.png""", Harris, BRIEF,752.0,10.0,8.35130492681,0.048799,0.017213,0.145038, out/ubc/img1_img6_det_Harris_desc_BRIEF.png
